time,stat,ns,ratio,gdop,n_slip,n_reject,n_downweight,n_low_snr,n_low_el,n_res_outlier
2005/04/02 00:00:00.000,1,7,24.907,2.677,0,2,5,0,0,7
2005/04/02 00:00:30.000,2,7,0.000,2.672,0,0,9,0,0,9
2005/04/02 00:01:00.000,2,7,0.000,2.667,0,0,3,0,0,3
2005/04/02 00:01:30.000,2,7,0.000,2.662,0,0,6,0,0,6
2005/04/02 00:02:00.000,2,7,0.000,2.657,0,0,6,0,0,6
